peek_index,side,ads,signal,p000,p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p017,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p050,p051,p052,p053,p054,p055,p056,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074,p075,p076,p077,p078,p079,p080,p081,p082,p083,p084,p085,p086,p087,p088,p089,p090,p091,p092,p093,p094,p095,p096,p097,p098,p099,p100,flags
0,L,False,omega,0.0,0.0,0.0,0.0,0.0,0.0,1.38052717076129,3.696720636333207,0.812964940095636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8647109880608357,1.7237397697733121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154766849775315,2.5555853313827517,4.592344059758906,5.863879650335026,7.167918092454142,15.007933187417937,18.58725273415128,23.540447674002735,33.925270420484004,38.141313797318084,45.92304804180032,54.12559486922682,54.127886094241795,64.18450310648214,73.70233102579687,80.42140168132292,92.3465779994752,94.66071368194811,93.25976854541297,93.26231842053316,89.34255983755045,89.61360964732646,92.92628840447684,92.9262884044767,92.90226125144466,95.3852736853715,100.88269713123718,82.65386979768535,88.04490288208217,96.07834881085378,75.73090618790688,89.9340779527321,89.83485058074884,72.63741610559464,64.31381720647049,60.56876015436144,59.23903684422236,59.384585114123475,61.24933203647946,58.30974409369949,53.56425973036932,53.56492739033589,50.13135027514441,48.96435922435858,51.142349549868314,53.01039466979997,52.25573951069858,50.93511721442168,50.76614868213132,41.17478774520728,34.427956826664726,31.450389747991252,33.39766073212017,33.85403503303972,33.90336370530511,33.90353620434214,33.903705250645274,32.502376766250286,29.29759424855761,23.305309817638737,17.08459249621996,10.904059716625046,5.066818018355701,0.9872097961161801,0.0,0.0,0.0,2.0344522578853783,2.8155796442677867,
0,L,False,epsilon,16.74918377618402,16.844675529011376,16.9403704781944,17.036264533312178,17.13239500650473,17.228778349344747,17.332168009521194,17.44176456531819,17.538745513992968,17.635904820822994,17.73321326335568,17.83067681800673,17.928351581014624,18.02615546309908,18.124085415350198,18.22217183611765,18.320407364388682,18.418719807142505,18.517084569631617,18.615385352985008,18.713639553582848,18.816532551498316,18.93055316500064,19.030000093976852,19.128052716264968,19.226060235399608,19.324005465501884,19.421892808415016,19.519733355557207,19.617526835369667,19.715244284842285,19.8129122517478,19.906184793617978,19.986541788207393,20.06800057535372,20.13332032252514,20.176485697773714,20.177299874264833,20.154841439215083,20.106649288158586,20.02668935956263,19.818354292904083,19.594522945195695,19.334036458370516,18.966082287165047,18.77836608746187,18.516755324316083,18.117787086889617,17.697598394815152,17.16263000682935,16.608514352522256,16.127682740018134,15.62842938103826,15.080431409002294,14.50881117927599,14.013815768258622,13.739766972270512,13.387004317223978,12.832330947860827,12.271229909997846,11.736605380587392,11.2108064202408,10.669375739089757,10.207555707095498,9.756649857844293,9.312634641254094,8.912483475020881,8.655613585711967,8.4015521138971,8.066709726788385,7.747513874583515,7.409405569904692,7.069072019100213,6.764724020661373,6.47486605652884,6.150974315517305,5.790881226844426,5.5023736275552935,5.326305989166471,5.146833343792991,4.859684069821285,4.617388507610982,4.42242194763369,4.251062146141765,4.028887290839057,3.818268714888376,3.6105310890538846,3.402796532932117,3.195068312231209,3.0616172766614707,2.957188179705641,2.8287365197559815,2.758767719434707,2.7118162062124114,2.684510364497965,2.684510364497965,2.684510364497965,2.684510364497965,2.684510364497965,2.7161167443758103,2.728252005260552,
1,R,False,omega,0.0,0.0,1.6993528395031772,3.8186648964127508,2.9864721732840036,1.2195207230155949,0.7890237361340506,2.797568195294185,0.8250088549538142,0.0,0.0,0.0,0.0,2.31309353018824,8.338726907668642,14.364360285117579,20.38999366259798,26.415627040078384,32.44126041752732,41.76960058651176,52.02409854205232,62.239724725285136,70.26999619021498,80.65816213761505,92.11118182935056,99.89284975360955,103.23527460907816,116.2341111929924,148.2897117404026,143.63653233122577,137.55967256266902,134.69014154607393,148.82790092412978,150.64173547239898,150.7213156222308,154.73325896010437,135.66196488715457,121.10556765558549,110.15252998474108,94.08906070729594,88.59003382840227,84.54811992673288,76.63342373942874,64.84804000918307,61.557296925708265,62.14122112715565,42.194026486098714,41.44670187213074,41.932443450642054,31.732946202107968,27.348070948942468,24.42406803451115,22.164939970411563,18.189772063560262,17.124105598110305,16.471937992602914,14.496435960447727,14.170193087656429,13.148827177926378,11.607627521698614,11.607697623298108,13.024724623122328,14.35529047237486,14.355460354521796,16.171983310824572,18.369918459768723,20.678305052414615,22.249162924423825,19.859940811968972,19.092682621890216,25.392929157384508,25.657201486579336,25.663090330854324,25.70954397290553,23.385301486223465,25.724456238098544,27.41266977974853,23.12290496252451,24.795777005951656,24.98210236856933,23.6023725109032,27.523040320255454,22.96075078827731,16.175376272079415,12.94037511101844,10.244319680212586,7.18129742826226,3.908289625578719,3.076304078411111,1.4356553722724852,0.8106010077315556,3.6514510609814055,3.2470506831385015,3.783507798213785,5.470978747894846,3.462263253795771,1.453547759686206,0.5552070661697364,2.5640648709802516,1.0590773242196991,0.0,
1,R,False,epsilon,25.308662406744926,25.308662406744926,25.31813167820672,25.33393390030295,25.34962499029005,25.365316081907476,25.374843185886057,25.374843185886057,25.374843185886057,25.374843185886057,25.374843185886057,25.374843185886057,25.374843185886057,25.350749482156793,25.287985126334853,25.194400897356118,25.043318782258506,24.844960970401537,24.61854851647263,24.292901294790028,24.002362906296767,23.817923758862804,23.326060998471274,22.77950536816229,22.192487525046964,21.577076533228976,20.92364368904848,20.171761782467364,19.269240087874202,18.440116130849113,17.50677057921538,16.587691929847583,16.178224902432845,15.364496598127815,14.471215459769665,13.666106911529615,12.813281442507153,12.069677828810821,11.427585052382113,10.850220246036763,10.269189517262074,9.735138929556314,9.291382734150268,9.098336813400424,8.79018168247918,8.384673795266082,8.044497050247596,7.760816892763731,7.507464857429838,7.274711697763041,7.053508931247004,6.849837785963445,6.662588857622961,6.487555550947567,6.36978644284963,6.2513773005678965,6.089109965646213,5.956167425182507,5.8156828880237414,5.666226013502678,5.51568000837206,5.364267347487368,5.211587137695856,5.056929749627435,4.859849250416193,4.698848160973402,4.565794999563551,4.362895104459302,4.146890543888429,3.9307552545555353,3.7258955772536697,3.506024888391062,3.283293708946274,3.057469485266119,2.816960868294633,2.5758701056775446,2.3537418897971847,2.1757410247300446,1.9830072947111221,1.7795888325805802,1.564362629223631,1.3240533593125305,1.1077541745265675,0.9259622073520501,0.8017793670133542,0.6955552762618683,0.6007623493681244,0.5176259095053554,0.4553656220486153,0.3976435714756103,0.3483994792621822,0.31521392105962287,0.3009270607159971,0.28440588727254396,0.26325083401120936,0.2472649168208492,0.22386727048671412,0.19745555571114806,0.17236132250565284,0.1483526326353518,0.12508699131339618,
2,L,False,omega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7938503205870675,4.502484651687459,8.233056094494035,15.972379334076683,20.330371649188617,19.940292730706478,31.15821438221967,40.52935225739043,45.92078465893283,53.01977776713123,58.30238266561068,60.52193860757195,68.4707099974011,75.90925138757845,81.26268961495869,88.63019922268217,98.72595459931324,113.18577906089345,97.41744262409291,97.17744143959442,138.20169671273663,137.18859364938956,131.63455900525648,135.1105564481315,134.27290117424096,132.36008139480356,130.32172766428798,121.09943010080528,112.50974863064481,110.4829694908509,123.00444203829032,131.02477403670096,113.96481636747843,108.3192642205118,105.5508307733716,99.93658104906508,91.61370204005601,85.20493402633845,88.96068498799566,84.73154068348694,79.1960936882097,81.15602072457641,74.02709713554502,63.56945618686442,56.152686440604676,48.74707037176799,42.56737163049642,42.568861590857104,39.19575726496856,34.208313640297796,30.16197471308992,27.335089681248867,25.51409081933477,25.821300280938924,24.819886583819326,23.007709443287816,21.2077064378066,19.14945421850368,16.952722290055217,15.119555450676463,13.294709953042748,11.727489720689018,13.546420818935227,13.329735722485648,11.784529882191146,15.437235336047976,17.359971120787907,17.783740526087133,17.332779812490113,19.21952829860051,23.22711012893291,25.041907396622605,28.894374595636034,34.76718286570472,34.43375778699908,35.296911235952294,37.49073609172639,29.770538559104043,27.515601697448606,31.891116523410922,26.477192069150576,21.416441975228075,17.38263362027256,13.704318529310989,10.108297496845243,6.590070610839156,4.18302915883071,2.056959057082628,0.19239068439068285,0.0,0.0,0.0,0.0,0.6866534404296876,
2,L,False,epsilon,27.93122296199168,27.949039468124706,27.96631204739226,27.98301946219423,27.998639880822953,28.006849500698642,28.00676879585403,27.991609418092096,27.981938190056987,27.979644913559472,27.893853126258,27.802511650844554,27.710566859577238,27.493216052632835,27.251555004844143,26.990193945577577,26.659419801526212,26.31486046514702,25.96043081750952,25.54019307557176,25.197668167179337,24.998574791995022,24.47279909907655,23.90591664500023,23.35611831712679,22.670610640314127,21.974091254364314,21.304178374534825,20.60925678212745,19.87194300338356,19.054912958629014,18.328883022564494,17.73562395763198,17.403190551531196,16.76516166696931,16.053182233525416,15.36075295174089,14.720583031164196,14.09216447997227,13.4528544409505,12.831283173946025,12.23620619047225,11.705878844303871,11.154391332237678,10.663999410170204,10.414397822063396,9.97153381496927,9.470204503304549,9.045008056214034,8.619385917126534,8.210902924086465,7.879237995013805,7.577866203511753,7.292607608283426,7.014907749735628,6.766657548611221,6.550616985036973,6.432574793078429,6.269589583387369,6.076167715335705,5.850086412939448,5.663185679820694,5.4985411342804955,5.316767138911401,5.153855717037901,5.004346184679181,4.862221584447998,4.722551626277875,4.586876151818592,4.480916660238472,4.364165177585829,4.238227265390576,4.099132186600006,3.949585953336501,3.7899218405227444,3.5916112021692337,3.3937306831512086,3.1961117919679602,2.9872364819669692,2.7588748899789994,2.5111927322715974,2.3713715358917886,2.189417783242755,1.9614978173169022,1.7701155603751013,1.5984166055108797,1.4483164825259065,1.3336781236161162,1.2407378156267643,1.1727707664708906,1.1316227163930528,1.096869068836756,1.0682354351203451,1.0614665314986877,1.057327230954205,1.0540988979055925,1.0519109714270414,1.0501825892873098,1.0489919573318087,1.0484095911872766,1.0426411240990292,
3,R,False,omega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36482596043286325,3.92885061492148,8.516940495150763,14.039638395129854,20.910205624752457,24.684653047482957,22.902620352481375,44.87922213951228,67.55446317518062,67.55446317518062,77.64869957905591,93.45990403791173,102.28345374304051,112.83383860478583,125.36189011741398,126.86788940626224,131.27734209218994,145.41845683995194,146.67845241228474,146.27196789868964,164.033654689514,171.6968510696438,171.69540851229345,141.74418668703055,132.60532232346458,153.9649178781993,147.24685741464538,136.11873713588673,129.01337595131713,124.32752662038746,120.01061945236877,107.55598685861767,100.56573908939572,98.78754093175885,62.09024393314102,48.0283384354062,80.15021064370237,87.43482396784712,82.24636588272107,55.45868717803341,66.02527486246518,97.45226089570622,56.31197939817191,49.39032927086305,83.4349674006516,79.91253333560921,66.28521820328743,41.32282145376239,27.741222338178694,19.905782329615892,19.90590253151879,24.968069482475045,34.048261280304104,24.067727235944535,17.6337006618009,17.202751517238706,17.124785154343236,16.437745719541294,13.567381691984563,11.050382791708351,8.736672558427802,6.6649198767984625,5.107959978029078,4.064151011523944,1.6594571066424089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,R,False,epsilon,27.960362971608152,27.960902343928538,27.961214924915406,27.961214924915406,27.961214924915406,27.961214924915406,27.961214924915406,27.95172613010402,27.934961860602208,27.893215695212987,27.82214456498624,27.72431015188766,27.58749611568808,27.407842716036296,27.15736443814219,27.002322161665926,26.816052183457014,26.406490903942128,25.978594601869503,25.535152165251667,24.996543283240307,24.346644449996738,23.56929024020105,22.839911635744922,22.10301533372042,21.335313032926173,20.434687955138894,19.570106964061278,19.199414256341655,18.54363865861643,17.671488401888602,16.83861212395801,16.04472082054436,15.306425559610517,14.555069792259003,13.810342711824552,13.093471642651942,12.440342517703092,11.827163301041038,11.300311667134329,10.872435107836344,10.538963136744899,10.30696656643578,9.909839251384051,9.196213579071836,8.79390629511919,8.471551072861812,8.101963473669276,7.697518508053044,7.2734524655968675,6.912783334243195,6.533485832330667,6.131886585211132,5.775667077645353,5.46279492069483,5.237654774067519,5.083594981451222,4.953427683328254,4.79664368483438,4.5907673541785385,4.345923740092091,4.211747837790625,4.0623080786630466,3.886057468212214,3.7444752277350033,3.620181940693859,3.526463458954465,3.4229993180948854,3.315720159733058,3.222280416087843,3.1341026068286855,3.0511699498432248,2.982223150649916,2.915417933755729,2.850435638799053,2.787483331288889,2.725632190987181,2.6658742680540617,2.609753256290065,2.5561617376290133,2.5082158499897096,2.462731695692236,2.4203289107005967,2.3825190450721565,2.3468795098169606,2.314879102964306,2.2863191872043043,2.2597838982850806,2.2373316693545933,2.217414333708483,2.199600765353389,2.186266515671805,2.174878148658598,2.1663244834329074,2.16150650997913,2.1578221109272127,2.154966416840001,2.1528073610834593,2.1510997448074707,2.150391227819059,2.1500297281585086,
4,L,False,omega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503048317195379,3.3265451778900967,5.150020558893147,7.191497157036398,10.791814040142498,20.605383469360888,23.702146959559467,25.205627205480372,44.23280681547702,49.36393637418519,44.04238168430641,64.38554624722745,89.32224450126556,119.3812164386578,110.85075672017665,107.35893626053102,116.64155062790807,132.23575059258454,137.7705431771224,116.67668505943104,169.6509651279331,218.66895621808828,160.93900649124203,148.9669637928743,154.651384919011,121.45132860036153,137.01946127260194,185.2733281852933,146.5341059353151,127.64448230412997,129.45489678982548,124.30033846415978,120.9746925989821,120.97086042499731,94.38610884317342,81.67230142530292,108.93767330214328,95.5975615958908,75.49466028855689,73.8160938023389,68.33572143377329,61.58379563604624,57.962414598109056,54.491003681899784,50.75425202249941,40.05446133935392,31.86836991484006,26.134033760720847,21.52137390976748,16.89362533569297,12.183813200924403,7.280508032601143,3.730159035093805,2.976793429675192,2.815999999999988,2.815999999999988,2.815999999999988,2.815999999999988,2.815999999999989,2.815999999999997,4.192342025036968,6.1945243003161625,4.694877580007967,3.9795021960566563,3.9795289740020148,5.447765008086941,5.314553571843241,3.061252011110645,4.824094007488737,5.512607236782958,3.259255788346826,2.8160000000000003,3.289042944317818,5.112954880324365,4.3271331836690905,2.8160000000000003,2.8160000000000003,2.8160000000000003,2.9685145603466037,4.792426496342659,4.647661567650795,2.823749631644249,2.8160000000000003,3.640074240358353,5.4639861763649,8.288631295644317,10.149886408296847,10.150028854511355,8.987387853273903,8.672771202953584,11.251013045473936,11.09051805710965,9.595859290536698,6.6683557916377065,
4,L,False,epsilon,25.93647361185074,25.93647361185074,25.93647361185074,25.93647361185074,25.93647361185074,25.93647361185074,25.93647361185074,25.924732552336238,25.902567900163874,25.860069851600446,25.796603608387503,25.717517788531026,25.604388162586886,25.518635862497845,25.427052457454014,25.158527863671264,24.913501900906397,24.683065882311467,24.22779828432715,23.691822588716086,23.06584886711645,22.46510178228304,21.861017846014757,21.2485143132626,20.423696023942473,19.769605830987427,19.614524606995438,18.714181969167683,17.64205375477753,16.844084862114112,15.974325609165746,15.103348305970796,14.485195333124054,13.726443390229583,12.867087024018158,12.074419673698781,11.356758085766137,10.71731581954664,10.404841319359386,9.967825240304792,9.317238075054798,8.829163761435,8.355458980469317,7.854219379491994,7.363730824493415,6.905302298863731,6.54571606314835,6.205800998922123,5.876336187822171,5.554845164024444,5.329991232884699,5.168630096771235,4.959375379990422,4.766726575229646,4.590274470281338,4.439545208320117,4.316915851260675,4.2319510613717775,4.163845945232713,4.10459645678427,4.058381718314575,4.004579773608095,3.9485709425576263,3.8920997882650856,3.8352607613325516,3.776711640761421,3.709689323803174,3.6545892243168545,3.606576576345589,3.551472427908892,3.5078821477889406,3.474794669319235,3.4259532055743485,3.3788193000059166,3.3343405926264285,3.293268934587369,3.2539999954728405,3.2173378383417046,3.1755628711557353,3.136072814856869,3.1066831845480287,3.079716644598452,3.0542901239828555,3.0316472696758265,3.004726389789588,2.9763988111284516,2.960479633617958,2.946392843364514,2.933868954384633,2.924767450454603,2.8972999243114694,2.8475314433501038,2.8246662421218263,2.7900827797728347,2.7302494443720824,2.6779487207585073,2.6273129440582226,2.576707603210888,2.5261360386753298,2.483167895355149,2.4729412603886436,
