peek_index,side,lag_ms,r,n_overlap
10,L,-46.875,-0.3602235806436583,57
10,L,-39.0625,-0.4374710947898572,58
10,L,-31.25,-0.5080265237187707,59
10,L,-23.4375,-0.5707737004546134,60
10,L,-15.625,-0.6176323696651251,61
10,L,-7.8125,-0.6595864213915151,62
10,L,0.0,-0.6784431058282789,63
10,L,7.8125,-0.70253031235153,62
10,L,15.625,-0.7211397272157599,61
10,L,23.4375,-0.7312523260412995,60
10,L,31.25,-0.7375907049527051,59
10,L,39.0625,-0.73291294550706,58
10,L,46.875,-0.6895181849766961,57
10,L,54.6875,-0.6293268884630523,56
10,L,62.5,-0.5637917882629542,55
10,L,70.3125,-0.4888518624397658,54
10,L,78.125,-0.41884341235438394,53
10,L,85.9375,-0.3394615277372839,52
10,L,93.75,-0.26688721578596686,51
10,L,101.5625,-0.18488325683471737,50
10,L,109.375,-0.10486497576981291,49
10,L,117.1875,-0.0180258224205665,48
10,L,125.0,0.06431866461625459,47
10,L,132.8125,0.15607655762641204,46
10,L,140.625,0.20246974669685672,45
10,L,148.4375,0.24210115861336692,44
10,L,156.25,0.2755732157734743,43
10,L,164.0625,0.32563630826000156,42
10,L,171.875,0.38098931596138425,41
10,L,179.6875,0.4261604408188965,40
10,L,187.5,0.4906185227165209,39
10,L,195.3125,0.5223438432231092,38
10,L,203.125,0.576068712944267,37
10,L,210.9375,0.6368300380882805,36
10,L,218.75,0.6747349021037967,35
10,L,226.5625,0.7389581616460801,34
10,L,234.375,0.7837747940621994,33
10,L,242.1875,0.8269705799151174,32
10,L,250.0,0.8838644133405846,31
11,R,-250.0,0.8327720252317269,20
11,R,-242.1875,0.7754215519713552,21
11,R,-234.375,0.7241146522385303,22
11,R,-226.5625,0.6908961997006838,23
11,R,-218.75,0.6675782939279626,24
11,R,-210.9375,0.6429709417996987,25
11,R,-203.125,0.5554637354529658,26
11,R,-195.3125,0.5880022705729461,27
11,R,-187.5,0.510149271041853,28
11,R,-179.6875,0.47748144993499997,29
11,R,-171.875,0.460122794742149,30
11,R,-164.0625,0.4133408642400154,31
11,R,-156.25,0.3909876785407146,32
11,R,-148.4375,0.3348905088740959,33
11,R,-140.625,0.3049501362688068,34
11,R,-132.8125,0.2594309857544694,35
11,R,-125.0,0.21612797677380347,36
11,R,-117.1875,0.13555420654372588,37
11,R,-109.375,0.08477341629189086,38
11,R,-101.5625,0.03678510904286186,39
11,R,-93.75,-0.015268658614730387,40
11,R,-85.9375,-0.0946733284792975,41
11,R,-78.125,-0.16425827596563708,42
11,R,-70.3125,-0.21702069471695812,43
11,R,-62.5,-0.2908759266617891,44
11,R,-54.6875,-0.34413239623645037,45
11,R,-46.875,-0.40670482748761205,46
11,R,-39.0625,-0.43875672288272455,47
11,R,-31.25,-0.4727060809754624,48
11,R,-23.4375,-0.49210120847391187,49
11,R,-15.625,-0.49118194342060184,50
11,R,-7.8125,-0.49441105460663537,51
11,R,0.0,-0.48519225187875725,52
11,R,7.8125,-0.4563172027945095,51
11,R,15.625,-0.41839893109033555,50
11,R,23.4375,-0.3725067425155832,49
11,R,31.25,-0.3143483333672855,48
11,R,39.0625,-0.22965417156231166,47
11,R,46.875,nan,46
11,R,54.6875,nan,45
11,R,62.5,nan,44
11,R,70.3125,nan,43
11,R,78.125,nan,42
11,R,85.9375,nan,41
11,R,93.75,nan,40
11,R,101.5625,nan,39
11,R,109.375,nan,38
11,R,117.1875,nan,37
11,R,125.0,nan,36
11,R,132.8125,nan,35
11,R,140.625,nan,34
11,R,148.4375,nan,33
11,R,156.25,nan,32
11,R,164.0625,nan,31
11,R,171.875,nan,30
11,R,179.6875,nan,29
11,R,187.5,nan,28
11,R,195.3125,nan,27
11,R,203.125,nan,26
11,R,210.9375,nan,25
11,R,218.75,nan,24
11,R,226.5625,nan,23
11,R,234.375,nan,22
11,R,242.1875,nan,21
11,R,250.0,nan,20
12,L,-250.0,0.35361664334224446,42
12,L,-242.1875,0.2525364255010749,43
12,L,-234.375,0.09997879892105432,44
12,L,-226.5625,-0.03620996208190583,45
12,L,-218.75,-0.11963952945198182,46
12,L,-210.9375,-0.15421779344826647,47
12,L,-203.125,-0.19914895580030864,48
12,L,-195.3125,-0.21147664773474215,49
12,L,-187.5,-0.2024690529472947,50
12,L,-179.6875,-0.24660299849386208,51
12,L,-171.875,-0.26448522062680674,52
12,L,-164.0625,-0.2615975653820805,53
12,L,-156.25,-0.28052508387110703,54
12,L,-148.4375,-0.28662408697804,55
12,L,-140.625,-0.30502004524995396,56
12,L,-132.8125,-0.34104832524885437,57
12,L,-125.0,-0.3849436603612554,58
12,L,-117.1875,-0.4042744294085542,59
12,L,-109.375,-0.44293315697961777,60
12,L,-101.5625,-0.4779110925854688,61
12,L,-93.75,-0.49718502744277726,62
12,L,-85.9375,-0.5232685043932889,63
12,L,-78.125,-0.5364041719027103,64
12,L,-70.3125,-0.5346208801608284,65
12,L,-62.5,-0.5383885184948758,66
12,L,-54.6875,-0.528900865212933,67
12,L,-46.875,-0.5201499714629202,68
12,L,-39.0625,-0.4990845274254427,69
12,L,-31.25,-0.48305752196301194,70
12,L,-23.4375,-0.45780083798688204,71
12,L,-15.625,-0.44412892545947924,72
12,L,-7.8125,-0.41993020892660704,73
12,L,0.0,-0.3885724073750136,74
12,L,7.8125,-0.362808442566064,73
12,L,15.625,-0.3222910217066513,72
12,L,23.4375,-0.2752347579075924,71
12,L,31.25,-0.234517322046605,70
12,L,39.0625,-0.203673325913572,69
12,L,46.875,-0.17115834293371493,68
12,L,54.6875,-0.13120960436014611,67
12,L,62.5,-0.0776465054999483,66
12,L,70.3125,-0.03293283260224302,65
12,L,78.125,0.047085115901430975,64
12,L,85.9375,0.10476428871318796,63
12,L,93.75,0.17808616758786935,62
12,L,101.5625,0.28001085651220736,61
12,L,109.375,0.35213126414684526,60
12,L,117.1875,0.4299774278089685,59
12,L,125.0,0.5412342255677839,58
12,L,132.8125,0.603351290477375,57
12,L,140.625,0.675349779844777,56
12,L,148.4375,0.7614113266583641,55
12,L,156.25,0.7994038023022412,54
12,L,164.0625,0.8211983451033689,53
12,L,171.875,0.8357013082970981,52
12,L,179.6875,0.8612801776709191,51
12,L,187.5,0.8305477155423592,50
12,L,195.3125,0.7927689708219637,49
12,L,203.125,0.7380109190894171,48
12,L,210.9375,0.676643085930999,47
12,L,218.75,0.5734264304320852,46
12,L,226.5625,0.5085143307643819,45
12,L,234.375,0.4107813349885824,44
12,L,242.1875,0.3129850468644482,43
12,L,250.0,0.205353896250612,42
13,R,-250.0,nan,31
13,R,-242.1875,nan,32
13,R,-234.375,0.12093160456919322,33
13,R,-226.5625,0.1587838013757722,34
13,R,-218.75,0.19305960571203687,35
13,R,-210.9375,0.21394973574632237,36
13,R,-203.125,0.22089146518780065,37
13,R,-195.3125,0.23467244470207851,38
13,R,-187.5,0.26078071769532135,39
13,R,-179.6875,0.28764718608274026,40
13,R,-171.875,0.31097018373317614,41
13,R,-164.0625,0.33785850891577324,42
13,R,-156.25,0.36626488325155143,43
13,R,-148.4375,0.39173611940580516,44
13,R,-140.625,0.4056597494149084,45
13,R,-132.8125,0.4306033078537336,46
13,R,-125.0,0.45249086313801185,47
13,R,-117.1875,0.4769075487797073,48
13,R,-109.375,0.506114493793313,49
13,R,-101.5625,0.5321765868192191,50
13,R,-93.75,0.5578395491927954,51
13,R,-85.9375,0.5820434398321089,52
13,R,-78.125,0.6057573000882912,53
13,R,-70.3125,0.6273107208889186,54
13,R,-62.5,0.6452821263019526,55
13,R,-54.6875,0.6596860492963732,56
13,R,-46.875,0.6690821546243566,57
13,R,-39.0625,0.6717251138616199,58
13,R,-31.25,0.6689996544892137,59
13,R,-23.4375,0.6617957783438967,60
13,R,-15.625,0.6485862459976451,61
13,R,-7.8125,0.6297384277590269,62
13,R,0.0,0.6142320956267493,63
13,R,7.8125,0.6139422916847237,62
13,R,15.625,0.6056763811993363,61
13,R,23.4375,0.592402952006484,60
13,R,31.25,0.5705273770831533,59
13,R,39.0625,0.5408496959141631,58
13,R,46.875,0.49861416736852304,57
13,R,54.6875,0.44436299036857263,56
13,R,62.5,0.38572614671215516,55
13,R,70.3125,0.32837435523003183,54
13,R,78.125,0.26142820389986976,53
13,R,85.9375,0.18413369352378514,52
13,R,93.75,0.0945929398586826,51
13,R,101.5625,0.0021231523400211494,50
13,R,109.375,-0.11844917266847249,49
13,R,117.1875,-0.22934652326443558,48
13,R,125.0,-0.3271159270799384,47
13,R,132.8125,-0.44238668178178314,46
13,R,140.625,-0.5278269394347872,45
13,R,148.4375,-0.5967561883374066,44
13,R,156.25,-0.6791616791942182,43
13,R,164.0625,-0.7329816129366907,42
13,R,171.875,-0.7519444269399798,41
13,R,179.6875,-0.7595924384718026,40
13,R,187.5,-0.743968415193244,39
13,R,195.3125,-0.6910210477602146,38
13,R,203.125,-0.5884306840439364,37
13,R,210.9375,-0.4922095535803341,36
13,R,218.75,-0.336177621475173,35
13,R,226.5625,-0.13957852439426668,34
13,R,234.375,0.04639164206237247,33
13,R,242.1875,0.3156650589207056,32
13,R,250.0,0.6354892782189843,31
14,L,-250.0,0.5337766568469968,21
14,L,-242.1875,0.5435871841969623,22
14,L,-234.375,0.5669263552450909,23
14,L,-226.5625,0.574377900232815,24
14,L,-218.75,0.6136253831933187,25
14,L,-210.9375,0.6209999949256371,26
14,L,-203.125,0.6834989202991028,27
14,L,-195.3125,0.7035315308192219,28
14,L,-187.5,0.7205022399619349,29
14,L,-179.6875,0.7793531041747456,30
14,L,-171.875,0.8149014436774745,31
14,L,-164.0625,0.7823212973433551,32
14,L,-156.25,0.8227623539261323,33
14,L,-148.4375,0.8417250455545969,34
14,L,-140.625,0.847947592297591,35
14,L,-132.8125,0.8157492901754937,36
14,L,-125.0,0.8241891856819737,37
14,L,-117.1875,0.8390299019860448,38
14,L,-109.375,0.8240305136181856,39
14,L,-101.5625,0.7437729798923223,40
14,L,-93.75,0.7132458935166971,41
14,L,-85.9375,0.5976436086008319,42
14,L,-78.125,0.3516174747837934,43
14,L,-70.3125,0.19066090153022483,44
14,L,-62.5,0.10404541263954908,45
14,L,-54.6875,-0.028222635148582018,46
14,L,-46.875,-0.1944402991938446,47
14,L,-39.0625,-0.31023441802872415,48
14,L,-31.25,-0.369055650919751,49
14,L,-23.4375,-0.42391680162696804,50
14,L,-15.625,-0.4402620972852995,51
14,L,-7.8125,-0.458651100144782,52
14,L,0.0,-0.4785181854557618,53
14,L,7.8125,-0.49403868677169804,52
14,L,15.625,-0.48927383270133856,51
14,L,23.4375,-0.4927901546579216,50
14,L,31.25,-0.4953822774207686,49
14,L,39.0625,-0.49440452200080354,48
14,L,46.875,-0.4911794344362183,47
14,L,54.6875,-0.4852778106031299,46
14,L,62.5,-0.47553358200747753,45
14,L,70.3125,-0.46058313927667893,44
14,L,78.125,-0.43977939388227405,43
14,L,85.9375,-0.4120883445815827,42
14,L,93.75,-0.3993833264183746,41
14,L,101.5625,-0.3809342336653496,40
14,L,109.375,-0.34990537338138256,39
14,L,117.1875,-0.31421997497847065,38
14,L,125.0,-0.2678709952913989,37
14,L,132.8125,-0.19210356466049122,36
14,L,140.625,-0.12943731667693653,35
14,L,148.4375,-0.06982657670643244,34
14,L,156.25,0.05045086398980254,33
14,L,164.0625,0.17366558461150777,32
14,L,171.875,0.22849663860148828,31
14,L,179.6875,0.30532277781192163,30
14,L,187.5,0.49088285911196977,29
14,L,195.3125,0.6825461149346747,28
14,L,203.125,0.789654174910888,27
14,L,210.9375,0.8264968454504286,26
14,L,218.75,0.8037265686081594,25
14,L,226.5625,0.7729773819120914,24
14,L,234.375,0.724335530529223,23
14,L,242.1875,0.6455095877467335,22
14,L,250.0,0.6210319491397621,21
15,R,-250.0,-0.5849898211877427,48
15,R,-242.1875,-0.5881005301974426,49
15,R,-234.375,-0.5717796881143936,50
15,R,-226.5625,-0.5543391852761401,51
15,R,-218.75,-0.5318347137193272,52
15,R,-210.9375,-0.49524619725407776,53
15,R,-203.125,-0.47278716647592933,54
15,R,-195.3125,-0.44666349479410095,55
15,R,-187.5,-0.41862129494248423,56
15,R,-179.6875,-0.3867063989338438,57
15,R,-171.875,-0.3587565954504638,58
15,R,-164.0625,-0.3265016465805447,59
15,R,-156.25,-0.29399515522431535,60
15,R,-148.4375,-0.25686835952631554,61
15,R,-140.625,-0.20778288106276918,62
15,R,-132.8125,-0.15682082937619723,63
15,R,-125.0,-0.10722790983636407,64
15,R,-117.1875,-0.04155480960059397,65
15,R,-109.375,0.031221191470351507,66
15,R,-101.5625,0.09567618103586883,67
15,R,-93.75,0.18408829310859298,68
15,R,-85.9375,0.28398451640457323,69
15,R,-78.125,0.35553246153254997,70
15,R,-70.3125,0.44276581707757173,71
15,R,-62.5,0.5329436636831966,72
15,R,-54.6875,0.6104981005508947,73
15,R,-46.875,0.6738460749453454,74
15,R,-39.0625,0.7348033467972589,75
15,R,-31.25,0.7851148636921981,76
15,R,-23.4375,0.8235642047192285,77
15,R,-15.625,0.8535128946863563,78
15,R,-7.8125,0.8847314582621917,79
15,R,0.0,0.8762075297948588,80
15,R,7.8125,0.8803561238918303,79
15,R,15.625,0.8651792010527176,78
15,R,23.4375,0.8466233133355779,77
15,R,31.25,0.819713694274937,76
15,R,39.0625,0.7894656343883188,75
15,R,46.875,0.7489147587055869,74
15,R,54.6875,0.7047845843066538,73
15,R,62.5,0.6547260316821353,72
15,R,70.3125,0.5950037563637871,71
15,R,78.125,0.5304796626666848,70
15,R,85.9375,0.4679704480136315,69
15,R,93.75,0.39048863933578126,68
15,R,101.5625,0.33208443558068496,67
15,R,109.375,0.2776138989858599,66
15,R,117.1875,0.2111393769869645,65
15,R,125.0,0.12450058876729851,64
15,R,132.8125,0.07048912339343584,63
15,R,140.625,-0.004105238266311413,62
15,R,148.4375,-0.08525850970661235,61
15,R,156.25,-0.15759893831983407,60
15,R,164.0625,-0.21871059956598407,59
15,R,171.875,-0.2824350657632587,58
15,R,179.6875,-0.3363415599587802,57
15,R,187.5,-0.38210988142574864,56
15,R,195.3125,-0.42128783518105156,55
15,R,203.125,-0.47026166346286286,54
15,R,210.9375,-0.4703149346257229,53
15,R,218.75,-0.4884076276560731,52
15,R,226.5625,-0.4857238178731716,51
15,R,234.375,-0.4825187736744114,50
15,R,242.1875,-0.4726601903966896,49
15,R,250.0,-0.45813536028429164,48
16,L,-250.0,0.41369691136668524,23
16,L,-242.1875,0.5277256256887979,24
16,L,-234.375,0.6183389156407052,25
16,L,-226.5625,0.7048176862661071,26
16,L,-218.75,0.7333731188935411,27
16,L,-210.9375,0.7974342433204398,28
16,L,-203.125,0.83231034131679,29
16,L,-195.3125,0.863499050420357,30
16,L,-187.5,0.8838136239996469,31
16,L,-179.6875,0.8964257370725642,32
16,L,-171.875,0.9058448521217544,33
16,L,-164.0625,0.9137771772766269,34
16,L,-156.25,0.9108902997700294,35
16,L,-148.4375,0.9147350000742761,36
16,L,-140.625,0.8885381572917083,37
16,L,-132.8125,0.824692122003293,38
16,L,-125.0,0.7432174796868098,39
16,L,-117.1875,0.5536709095777214,40
16,L,-109.375,0.41164532843987583,41
16,L,-101.5625,0.2924346686326534,42
16,L,-93.75,0.18498892039877063,43
16,L,-85.9375,0.09028066724032364,44
16,L,-78.125,-0.015370935428280205,45
16,L,-70.3125,-0.11777477406278482,46
16,L,-62.5,-0.22463070154672155,47
16,L,-54.6875,-0.30791440621857136,48
16,L,-46.875,-0.4059569473724827,49
16,L,-39.0625,-0.47493627495698276,50
16,L,-31.25,-0.5388118826245413,51
16,L,-23.4375,-0.5946695306084459,52
16,L,-15.625,-0.6441709531255116,53
16,L,-7.8125,-0.6915396173623501,54
16,L,0.0,-0.7150901393086544,55
16,L,7.8125,-0.7348489631072811,54
16,L,15.625,-0.746254400490673,53
16,L,23.4375,-0.7442354727926016,52
16,L,31.25,-0.7328804348090749,51
16,L,39.0625,-0.710625153371199,50
16,L,46.875,-0.6804291392041584,49
16,L,54.6875,-0.6402737466463501,48
16,L,62.5,-0.5932683441221116,47
16,L,70.3125,-0.5269707716009233,46
16,L,78.125,-0.4646864510622923,45
16,L,85.9375,-0.4048670637307227,44
16,L,93.75,-0.3546871421912351,43
16,L,101.5625,-0.28492569606418544,42
16,L,109.375,-0.21052195156981043,41
16,L,117.1875,-0.12820348682666224,40
16,L,125.0,-0.04210941894404287,39
16,L,132.8125,0.0605204200812266,38
16,L,140.625,0.16594895942744473,37
16,L,148.4375,0.2959113105896675,36
16,L,156.25,0.4066854377933068,35
16,L,164.0625,0.5419240571523568,34
16,L,171.875,0.6514933891637905,33
16,L,179.6875,0.7622043211004647,32
16,L,187.5,0.8459363245532698,31
16,L,195.3125,0.9032870354585759,30
16,L,203.125,0.9434342805512882,29
16,L,210.9375,0.9267136134622169,28
16,L,218.75,0.9105555572518164,27
16,L,226.5625,0.8293769533343233,26
16,L,234.375,0.7278390004247579,25
16,L,242.1875,0.5940751207056618,24
16,L,250.0,0.46912077325754814,23
17,R,-250.0,-0.31637431206201894,29
17,R,-242.1875,-0.35674935510352174,30
17,R,-234.375,-0.39642286543140265,31
17,R,-226.5625,-0.42547378363164917,32
17,R,-218.75,-0.46022117137794505,33
17,R,-210.9375,-0.48877716192111165,34
17,R,-203.125,-0.5254074727869505,35
17,R,-195.3125,-0.5590347215773975,36
17,R,-187.5,-0.5871197602776121,37
17,R,-179.6875,-0.6333041948111032,38
17,R,-171.875,-0.6731732422361149,39
17,R,-164.0625,-0.7217750157143542,40
17,R,-156.25,-0.7724283259110851,41
17,R,-148.4375,-0.8203115210072567,42
17,R,-140.625,-0.8171675754913796,43
17,R,-132.8125,-0.7079410468964569,44
17,R,-125.0,-0.612381869688619,45
17,R,-117.1875,-0.5188675875254534,46
17,R,-109.375,-0.428073272177377,47
17,R,-101.5625,-0.33388200421535646,48
17,R,-93.75,-0.24162938507570403,49
17,R,-85.9375,-0.15536347838058653,50
17,R,-78.125,-0.06558398178292113,51
17,R,-70.3125,0.0018553590665338002,52
17,R,-62.5,0.07524357220974655,53
17,R,-54.6875,0.14336682897447114,54
17,R,-46.875,0.21831929682590867,55
17,R,-39.0625,0.30676277017696957,56
17,R,-31.25,0.3643012930865108,57
17,R,-23.4375,0.44241136545271065,58
17,R,-15.625,0.4956885699167407,59
17,R,-7.8125,0.5481679290899811,60
17,R,0.0,0.5971124792312752,61
17,R,7.8125,0.6336029576926232,60
17,R,15.625,0.6689499002190211,59
17,R,23.4375,0.7008211773578444,58
17,R,31.25,0.7219736041348254,57
17,R,39.0625,0.7338340910369648,56
17,R,46.875,0.732348377655923,55
17,R,54.6875,0.7135339220233469,54
17,R,62.5,0.6806116446114513,53
17,R,70.3125,0.6335563112640906,52
17,R,78.125,0.5696219444104366,51
17,R,85.9375,0.4891335296458989,50
17,R,93.75,0.40088727197880447,49
17,R,101.5625,0.2990678692616667,48
17,R,109.375,0.1819998232417554,47
17,R,117.1875,0.05324619011367446,46
17,R,125.0,-0.0769941674414404,45
17,R,132.8125,-0.2117965565571999,44
17,R,140.625,-0.3705322852193487,43
17,R,148.4375,-0.506426512633825,42
17,R,156.25,-0.609827069832814,41
17,R,164.0625,-0.7159501905182023,40
17,R,171.875,-0.7880825166414633,39
17,R,179.6875,-0.8472003328380793,38
17,R,187.5,-0.8735969438249189,37
17,R,195.3125,-0.8800995694773627,36
17,R,203.125,-0.854713464107072,35
17,R,210.9375,-0.7822860316746639,34
17,R,218.75,-0.7205724157409455,33
17,R,226.5625,-0.6080153976883031,32
17,R,234.375,-0.5099058001366006,31
17,R,242.1875,-0.39549319560040896,30
17,R,250.0,-0.2848760981867196,29
18,L,-250.0,0.631449740265395,23
18,L,-242.1875,0.6088564803700938,24
18,L,-234.375,0.5903863484117388,25
18,L,-226.5625,0.5935222650996234,26
18,L,-218.75,0.6293282962546873,27
18,L,-210.9375,0.650174155245883,28
18,L,-203.125,0.6841599649512772,29
18,L,-195.3125,0.7210392972864829,30
18,L,-187.5,0.7480027466084447,31
18,L,-179.6875,0.7777316222197708,32
18,L,-171.875,0.8137167004586324,33
18,L,-164.0625,0.8483450502752543,34
18,L,-156.25,0.8719980398481503,35
18,L,-148.4375,0.9001000032031211,36
18,L,-140.625,0.9162491702558453,37
18,L,-132.8125,0.8660032932108529,38
18,L,-125.0,0.8099068918942335,39
18,L,-117.1875,0.6365791426012776,40
18,L,-109.375,0.49194288864741315,41
18,L,-101.5625,0.36089987508612287,42
18,L,-93.75,0.23899164551917929,43
18,L,-85.9375,0.11485032524166731,44
18,L,-78.125,-0.0076006601295992805,45
18,L,-70.3125,-0.12237663472969407,46
18,L,-62.5,-0.2209978619289664,47
18,L,-54.6875,-0.3222126789783677,48
18,L,-46.875,-0.4105143370433865,49
18,L,-39.0625,-0.4789028049569363,50
18,L,-31.25,-0.5344618299430158,51
18,L,-23.4375,-0.5932415653800992,52
18,L,-15.625,-0.6363652877099628,53
18,L,-7.8125,-0.6740212241732338,54
18,L,0.0,-0.7040752857778008,55
18,L,7.8125,-0.7311503850443454,54
18,L,15.625,-0.7417440413126701,53
18,L,23.4375,-0.7515465493946675,52
18,L,31.25,-0.7463835295290085,51
18,L,39.0625,-0.733189566045953,50
18,L,46.875,-0.7069518894154432,49
18,L,54.6875,-0.6713233677133232,48
18,L,62.5,-0.6174003398035525,47
18,L,70.3125,-0.5581317133276471,46
18,L,78.125,-0.4797182092849971,45
18,L,85.9375,-0.39252918103339607,44
18,L,93.75,-0.28903146160803855,43
18,L,101.5625,-0.16640870658206763,42
18,L,109.375,-0.056299651829167165,41
18,L,117.1875,0.05947512499436127,40
18,L,125.0,0.18089006595175441,39
18,L,132.8125,0.31558482046858505,38
18,L,140.625,0.435521638698605,37
18,L,148.4375,0.5654787068053723,36
18,L,156.25,0.6763658897164613,35
18,L,164.0625,0.7918363964220283,34
18,L,171.875,0.8591362745256058,33
18,L,179.6875,0.9228956449650111,32
18,L,187.5,0.9387209765973877,31
18,L,195.3125,0.9304453120732934,30
18,L,203.125,0.8762629056565698,29
18,L,210.9375,0.8190659373731864,28
18,L,218.75,0.7348629395094192,27
18,L,226.5625,0.6362285638423495,26
18,L,234.375,0.5185322876926811,25
18,L,242.1875,0.3948189174624181,24
18,L,250.0,0.2797749299423614,23
19,R,-250.0,0.024284954269152937,296
19,R,-242.1875,0.024381522245469606,297
19,R,-234.375,0.024292270848696444,298
19,R,-226.5625,0.024349547615844628,299
19,R,-218.75,0.024581455893558566,300
19,R,-210.9375,0.02473121020923073,301
19,R,-203.125,0.02521137840646318,302
19,R,-195.3125,0.02567925642225883,303
19,R,-187.5,0.026394792886647686,304
19,R,-179.6875,0.02835306234218202,305
19,R,-171.875,0.031371053098988036,306
19,R,-164.0625,0.03459932400092042,307
19,R,-156.25,0.040474897234963406,308
19,R,-148.4375,0.04815260159041976,309
19,R,-140.625,0.05877502497423066,310
19,R,-132.8125,0.06873784865587074,311
19,R,-125.0,0.08590647601531846,312
19,R,-117.1875,0.104626581512403,313
19,R,-109.375,0.12650485084598007,314
19,R,-101.5625,0.15161578464427236,315
19,R,-93.75,0.17726723352474982,316
19,R,-85.9375,0.20828969074305723,317
19,R,-78.125,0.2425776555888053,318
19,R,-70.3125,0.2790265680790651,319
19,R,-62.5,0.3209325191332076,320
19,R,-54.6875,0.36141754571689017,321
19,R,-46.875,0.4038645026854875,322
19,R,-39.0625,0.43919549804490726,323
19,R,-31.25,0.47258526894595065,324
19,R,-23.4375,0.5063141752503539,325
19,R,-15.625,0.5372811401452044,326
19,R,-7.8125,0.5687835906366012,327
19,R,0.0,0.5838955913074877,328
19,R,7.8125,0.598767139148568,327
19,R,15.625,0.6082018332303071,326
19,R,23.4375,0.6078076287978166,325
19,R,31.25,0.6003867201764536,324
19,R,39.0625,0.5842179872411962,323
19,R,46.875,0.5642670027173092,322
19,R,54.6875,0.5387663393153731,321
19,R,62.5,0.5034515510221543,320
19,R,70.3125,0.46321625553156454,319
19,R,78.125,0.4164150087132425,318
19,R,85.9375,0.3657750740370096,317
19,R,93.75,0.3083317721204986,316
19,R,101.5625,0.2428990641943629,315
19,R,109.375,0.17255066768565241,314
19,R,117.1875,0.09540849045022237,313
19,R,125.0,0.016825548400270507,312
19,R,132.8125,-0.05958289651250155,311
19,R,140.625,-0.1294604688190125,310
19,R,148.4375,-0.18572107195440235,309
19,R,156.25,-0.24226001707784658,308
19,R,164.0625,-0.2915614180033702,307
19,R,171.875,-0.33789161220049835,306
19,R,179.6875,-0.36641145646093515,305
19,R,187.5,-0.37772354133718683,304
19,R,195.3125,-0.3870080586629568,303
19,R,203.125,-0.3807208485610782,302
19,R,210.9375,-0.36140046484210653,301
19,R,218.75,-0.3327462308357926,300
19,R,226.5625,-0.2925113348864178,299
19,R,234.375,-0.2525067988774306,298
19,R,242.1875,-0.20643019339580537,297
19,R,250.0,-0.16614077893014403,296
