peek_index,side,lag_ms,r,n_overlap
0,L,164.0625,-0.7960247407782964,37
0,L,171.875,-0.7700696614398556,36
0,L,179.6875,-0.7057934141270736,35
0,L,187.5,-0.6337668325036331,34
0,L,195.3125,-0.5784903369484454,33
0,L,203.125,-0.5475026754847857,32
0,L,210.9375,-0.5155626500824206,31
0,L,218.75,-0.4057059694894272,30
0,L,226.5625,-0.3773943672330157,29
0,L,234.375,-0.3114620360897156,28
0,L,242.1875,-0.29546657850905145,27
0,L,250.0,-0.18142989520439165,26
1,R,-250.0,-0.9211262589765037,39
1,R,-242.1875,-0.9033586568539377,40
1,R,-234.375,-0.9012293115859751,41
1,R,-226.5625,-0.9054695364331101,42
1,R,-218.75,-0.8883940808851897,43
1,R,-210.9375,-0.8858166051789121,44
1,R,-203.125,-0.8838901320560272,45
1,R,-195.3125,-0.8801631016549846,46
1,R,-187.5,-0.8750563548006653,47
1,R,-179.6875,-0.8775528223433248,48
1,R,-171.875,-0.8700272354048545,49
1,R,-164.0625,-0.8663104284791427,50
1,R,-156.25,-0.8513283346608651,51
1,R,-148.4375,-0.8246947621613727,52
1,R,-140.625,-0.8010044710815802,53
1,R,-132.8125,-0.7486154693450944,54
1,R,-125.0,-0.6314803371204707,55
1,R,-117.1875,-0.5103980213129342,56
1,R,-109.375,-0.389468366766697,57
1,R,-101.5625,-0.25427398154709213,58
1,R,-93.75,-0.11969374093981137,59
1,R,-85.9375,0.0280694260725172,60
1,R,-78.125,0.13070092458661137,61
1,R,-70.3125,0.22344819436953903,62
1,R,-62.5,0.29603736582659146,63
1,R,-54.6875,0.3611227195297486,64
1,R,-46.875,0.41973340453099744,65
1,R,-39.0625,0.46244179795824697,66
1,R,-31.25,0.49992329475199,67
1,R,-23.4375,0.5293446917060015,68
1,R,-15.625,0.5579175509889529,69
1,R,-7.8125,0.5748976731988983,70
1,R,0.0,0.588023864848562,71
1,R,7.8125,0.5916511075628196,70
1,R,15.625,0.5930140799609636,69
1,R,23.4375,0.5925650394797392,68
1,R,31.25,0.5928373382075902,67
1,R,39.0625,0.5897098772990332,66
1,R,46.875,0.5876254225631414,65
1,R,54.6875,0.5820232137659117,64
1,R,62.5,0.5751059086220862,63
1,R,70.3125,0.5645073592226064,62
1,R,78.125,0.552529426043055,61
1,R,85.9375,0.5344688568932972,60
1,R,93.75,0.5304552678449855,59
1,R,101.5625,0.5244833259137051,58
1,R,109.375,0.5165842878604009,57
1,R,117.1875,0.5008208645789891,56
1,R,125.0,0.4790865240321458,55
1,R,132.8125,0.45625712518758327,54
1,R,140.625,0.4282675146319651,53
1,R,148.4375,0.39373039257934417,52
1,R,156.25,0.3587050422494283,51
1,R,164.0625,0.31128229959125553,50
1,R,171.875,0.263345551708182,49
1,R,179.6875,0.20620619548963848,48
1,R,187.5,0.15000276936739376,47
1,R,195.3125,0.08421742611867773,46
1,R,203.125,0.007518215078940841,45
1,R,210.9375,-0.07027168997013747,44
1,R,218.75,-0.15798374677633423,43
1,R,226.5625,-0.24437783741935168,42
1,R,234.375,-0.3615494709012244,41
1,R,242.1875,-0.4346913375364436,40
1,R,250.0,-0.5431493253896477,39
2,L,-250.0,0.9126437373385576,45
2,L,-242.1875,0.9192145705770021,46
2,L,-234.375,0.8502082047559298,47
2,L,-226.5625,0.8431646917420493,48
2,L,-218.75,0.8427027309796904,49
2,L,-210.9375,0.8376995110383879,50
2,L,-203.125,0.84624501949813,51
2,L,-195.3125,0.8147736118860807,52
2,L,-187.5,0.7982723998188772,53
2,L,-179.6875,0.790545274600881,54
2,L,-171.875,0.7433209903423937,55
2,L,-164.0625,0.7411387633562437,56
2,L,-156.25,0.730371905352943,57
2,L,-148.4375,0.7387381644778752,58
2,L,-140.625,0.6737029748606053,59
2,L,-132.8125,0.6282418855130284,60
2,L,-125.0,0.5625995253129832,61
2,L,-117.1875,0.4967833066726904,62
2,L,-109.375,0.4187175321669611,63
2,L,-101.5625,0.4004807069686417,64
2,L,-93.75,0.22274847486557195,65
2,L,-85.9375,0.14169052045222177,66
2,L,-78.125,0.09002406512863881,67
2,L,-70.3125,0.0054149635707572774,68
2,L,-62.5,-0.08819273493025775,69
2,L,-54.6875,-0.16962312246303005,70
2,L,-46.875,-0.2524726436616364,71
2,L,-39.0625,-0.3130716658087827,72
2,L,-31.25,-0.3754153245633179,73
2,L,-23.4375,-0.42391888748635,74
2,L,-15.625,-0.47261755318073223,75
2,L,-7.8125,-0.5104712226986556,76
2,L,0.0,-0.5481387122875546,77
2,L,7.8125,-0.5681697200543467,76
2,L,15.625,-0.5866524150332098,75
2,L,23.4375,-0.5997047726115629,74
2,L,31.25,-0.6058742579631797,73
2,L,39.0625,-0.611153442374081,72
2,L,46.875,-0.6103378914878361,71
2,L,54.6875,-0.6039326369696405,70
2,L,62.5,-0.5933558078391814,69
2,L,70.3125,-0.5768980380146239,68
2,L,78.125,-0.5597726718267362,67
2,L,85.9375,-0.5388669259869353,66
2,L,93.75,-0.5153490743096459,65
2,L,101.5625,-0.5117925964088469,64
2,L,109.375,-0.5105775376474173,63
2,L,117.1875,-0.5075829359908015,62
2,L,125.0,-0.5047526715905475,61
2,L,132.8125,-0.49887220175469776,60
2,L,140.625,-0.4894353413279565,59
2,L,148.4375,-0.4789090672585962,58
2,L,156.25,-0.4659403582023814,57
2,L,164.0625,-0.44823187643842854,56
2,L,171.875,-0.430936144055271,55
2,L,179.6875,-0.4056577877008542,54
2,L,187.5,-0.37251064609111534,53
2,L,195.3125,-0.34250870207123385,52
2,L,203.125,-0.30897684132797887,51
2,L,210.9375,-0.2719737505921151,50
2,L,218.75,-0.21987505883642025,49
2,L,226.5625,-0.18754282658802768,48
2,L,234.375,-0.09832392494066995,47
2,L,242.1875,-0.03447165651235903,46
2,L,250.0,0.020479740977643716,45
3,R,-250.0,-0.47289231079284133,32
3,R,-242.1875,-0.5171945331235749,33
3,R,-234.375,-0.5634884738816974,34
3,R,-226.5625,-0.6271010928656238,35
3,R,-218.75,-0.636800271997136,36
3,R,-210.9375,-0.7110430332888051,37
3,R,-203.125,-0.7481723552333511,38
3,R,-195.3125,-0.7949645697383392,39
3,R,-187.5,-0.8317605779159661,40
3,R,-179.6875,-0.8560204423430057,41
3,R,-171.875,-0.8657299995512008,42
3,R,-164.0625,-0.8831877751677945,43
3,R,-156.25,-0.9031981904606247,44
3,R,-148.4375,-0.9172666682876032,45
3,R,-140.625,-0.9132271918683291,46
3,R,-132.8125,-0.928281287575225,47
3,R,-125.0,-0.9089317359484129,48
3,R,-117.1875,-0.8453233468652368,49
3,R,-109.375,-0.6450785224932796,50
3,R,-101.5625,-0.4958927223339799,51
3,R,-93.75,-0.3691539427807655,52
3,R,-85.9375,-0.24219949615567044,53
3,R,-78.125,-0.1157484133680055,54
3,R,-70.3125,-0.0038239862938861677,55
3,R,-62.5,0.10204155349265773,56
3,R,-54.6875,0.19215113177698903,57
3,R,-46.875,0.2830855933777438,58
3,R,-39.0625,0.3601245476349064,59
3,R,-31.25,0.40798067044409303,60
3,R,-23.4375,0.4618963299642478,61
3,R,-15.625,0.5008002501380134,62
3,R,-7.8125,0.5284795442953325,63
3,R,0.0,0.5513367278603019,64
3,R,7.8125,0.5575790231952508,63
3,R,15.625,0.5605078829876193,62
3,R,23.4375,0.5612047502352908,61
3,R,31.25,0.5551073610331329,60
3,R,39.0625,0.5465978020933042,59
3,R,46.875,0.5367548075460241,58
3,R,54.6875,0.5278469980133386,57
3,R,62.5,0.5163852258495144,56
3,R,70.3125,0.5081383728520593,55
3,R,78.125,0.5044354041720379,54
3,R,85.9375,0.5005825914913474,53
3,R,93.75,0.49300480210016423,52
3,R,101.5625,0.504232207794895,51
3,R,109.375,0.5112009284071447,50
3,R,117.1875,0.5112793190264255,49
3,R,125.0,0.5081275927685226,48
3,R,132.8125,0.4991644075351134,47
3,R,140.625,0.47546260445888566,46
3,R,148.4375,0.45082727698788133,45
3,R,156.25,0.4145035265956396,44
3,R,164.0625,0.36729705587490036,43
3,R,171.875,0.3116528012542459,42
3,R,179.6875,0.2455800112279866,41
3,R,187.5,0.18259864433221018,40
3,R,195.3125,0.0977839285717103,39
3,R,203.125,-0.008567434577790321,38
3,R,210.9375,-0.1242114089626251,37
3,R,218.75,-0.2387044228320553,36
3,R,226.5625,-0.3506098750044521,35
3,R,234.375,-0.467948249041867,34
3,R,242.1875,-0.5976986581463182,33
3,R,250.0,-0.7015099551633156,32
4,L,-250.0,0.47300792968456185,31
4,L,-242.1875,0.4917987195460112,32
4,L,-234.375,0.5245526920515658,33
4,L,-226.5625,0.5001440230836921,34
4,L,-218.75,0.5211068934213622,35
4,L,-210.9375,0.5463850716014743,36
4,L,-203.125,0.5674760502590538,37
4,L,-195.3125,0.543696151732044,38
4,L,-187.5,0.556445978901648,39
4,L,-179.6875,0.5875952783912364,40
4,L,-171.875,0.5549663213935795,41
4,L,-164.0625,0.5883635339017821,42
4,L,-156.25,0.5632692035491941,43
4,L,-148.4375,0.5904947059274875,44
4,L,-140.625,0.5679252904384063,45
4,L,-132.8125,0.5521419007918016,46
4,L,-125.0,0.5194728580063053,47
4,L,-117.1875,0.41609846911582626,48
4,L,-109.375,0.29143483989549074,49
4,L,-101.5625,0.21456757690975248,50
4,L,-93.75,0.15002430727806637,51
4,L,-85.9375,0.012581049369673154,52
4,L,-78.125,-0.07266054654723351,53
4,L,-70.3125,-0.17929345693777377,54
4,L,-62.5,-0.246569617417249,55
4,L,-54.6875,-0.31817806639349466,56
4,L,-46.875,-0.3752799930402708,57
4,L,-39.0625,-0.4297553602158245,58
4,L,-31.25,-0.4580470483688194,59
4,L,-23.4375,-0.49823335420820153,60
4,L,-15.625,-0.5191988573522041,61
4,L,-7.8125,-0.5388085148617849,62
4,L,0.0,-0.555968072231125,63
4,L,7.8125,-0.5794320752683594,62
4,L,15.625,-0.6017903914716256,61
4,L,23.4375,-0.6246799842413521,60
4,L,31.25,-0.6223259034976372,59
4,L,39.0625,-0.6177496008836756,58
4,L,46.875,-0.6118261837889953,57
4,L,54.6875,-0.6045177330339636,56
4,L,62.5,-0.5969730749305069,55
4,L,70.3125,-0.608263594510199,54
4,L,78.125,-0.6104499204619915,53
4,L,85.9375,-0.610155547312037,52
4,L,93.75,-0.6016740590929608,51
4,L,101.5625,-0.5865692832914713,50
4,L,109.375,-0.5541064302101745,49
4,L,117.1875,-0.5250486138670906,48
4,L,125.0,-0.4843226341369957,47
4,L,132.8125,-0.434710871186308,46
4,L,140.625,-0.3741457881152099,45
4,L,148.4375,-0.32068514964941963,44
4,L,156.25,-0.24873348046455002,43
4,L,164.0625,-0.16511774860763143,42
4,L,171.875,-0.0832569522362069,41
4,L,179.6875,0.005794756783234611,40
4,L,187.5,0.08213636121009513,39
4,L,195.3125,0.1925546521812326,38
4,L,203.125,0.28081620522991974,37
4,L,210.9375,0.37492417335569617,36
4,L,218.75,0.4537344880506443,35
4,L,226.5625,0.5509116269740502,34
4,L,234.375,0.6136042818660319,33
4,L,242.1875,0.6857861220402256,32
4,L,250.0,0.7610908700774227,31
5,R,-250.0,-0.8239451025033391,29
5,R,-242.1875,-0.8454062612917957,30
5,R,-234.375,-0.8892690580468963,31
5,R,-226.5625,-0.9012215447190579,32
5,R,-218.75,-0.9178578881061511,33
5,R,-210.9375,-0.9039525198610355,34
5,R,-203.125,-0.9097929497828376,35
5,R,-195.3125,-0.9140946431015703,36
5,R,-187.5,-0.904638075989976,37
5,R,-179.6875,-0.8982230918497955,38
5,R,-171.875,-0.8856562844738477,39
5,R,-164.0625,-0.8796314639450966,40
5,R,-156.25,-0.8721457605526665,41
5,R,-148.4375,-0.8680838345347063,42
5,R,-140.625,-0.8410862530104118,43
5,R,-132.8125,-0.8307361225482259,44
5,R,-125.0,-0.8083973958131395,45
5,R,-117.1875,-0.7651184957800273,46
5,R,-109.375,-0.7239078493838574,47
5,R,-101.5625,-0.612025705410683,48
5,R,-93.75,-0.37818490554870177,49
5,R,-85.9375,-0.2232270726727048,50
5,R,-78.125,-0.0797595731014005,51
5,R,-70.3125,0.036284197760136055,52
5,R,-62.5,0.14775901080870918,53
5,R,-54.6875,0.25425880413354723,54
5,R,-46.875,0.33831173196666275,55
5,R,-39.0625,0.41036954821915284,56
5,R,-31.25,0.4683860090467536,57
5,R,-23.4375,0.5128771104292588,58
5,R,-15.625,0.5528360969387742,59
5,R,-7.8125,0.5789621097208669,60
5,R,0.0,0.5995498708987411,61
5,R,7.8125,0.6074515627670419,60
5,R,15.625,0.6118004266665237,59
5,R,23.4375,0.6124588535246936,58
5,R,31.25,0.6093996731059383,57
5,R,39.0625,0.6037303705948598,56
5,R,46.875,0.5977781667164908,55
5,R,54.6875,0.5888593327470905,54
5,R,62.5,0.5770528554980364,53
5,R,70.3125,0.5598611430164723,52
5,R,78.125,0.5596199998156555,51
5,R,85.9375,0.5535243777326818,50
5,R,93.75,0.5414475268623209,49
5,R,101.5625,0.5272107401782268,48
5,R,109.375,0.5064709114737471,47
5,R,117.1875,0.47609863844615014,46
5,R,125.0,0.4369733546029811,45
5,R,132.8125,0.391597995072635,44
5,R,140.625,0.3411025179921918,43
5,R,148.4375,0.2867022692165546,42
5,R,156.25,0.21651731945037908,41
5,R,164.0625,0.14335370538856604,40
5,R,171.875,0.06480739676688303,39
5,R,179.6875,-0.02777761163382604,38
5,R,187.5,-0.1293313935928021,37
5,R,195.3125,-0.22372289184906538,36
5,R,203.125,-0.3265840624275184,35
5,R,210.9375,-0.42947500639295405,34
5,R,218.75,-0.5182267843802052,33
5,R,226.5625,-0.6068268265962128,32
5,R,234.375,-0.6857204334864738,31
5,R,242.1875,-0.7765855288700371,30
5,R,250.0,-0.8426929816565605,29
6,L,-250.0,0.6255989379701347,33
6,L,-242.1875,0.6661863553203785,34
6,L,-234.375,0.6991334737971596,35
6,L,-226.5625,0.7383834802016269,36
6,L,-218.75,0.7767085997612598,37
6,L,-210.9375,0.8029900507656733,38
6,L,-203.125,0.8291424345014422,39
6,L,-195.3125,0.8570941519641624,40
6,L,-187.5,0.878059305517876,41
6,L,-179.6875,0.8950367955898152,42
6,L,-171.875,0.9156342342178739,43
6,L,-164.0625,0.9248837662533207,44
6,L,-156.25,0.9246407773945515,45
6,L,-148.4375,0.9236157472739522,46
6,L,-140.625,0.9253497350630472,47
6,L,-132.8125,0.9157610362665296,48
6,L,-125.0,0.8945242023673573,49
6,L,-117.1875,0.8617416677736852,50
6,L,-109.375,0.7563549259786759,51
6,L,-101.5625,0.6539736045298778,52
6,L,-93.75,0.4751056826319629,53
6,L,-85.9375,0.3066160650801862,54
6,L,-78.125,0.16360730542592053,55
6,L,-70.3125,0.03888199559360605,56
6,L,-62.5,-0.06681291085610697,57
6,L,-54.6875,-0.1682048624861522,58
6,L,-46.875,-0.2568713138384122,59
6,L,-39.0625,-0.3389585217972029,60
6,L,-31.25,-0.4228377719665652,61
6,L,-23.4375,-0.4687417602004082,62
6,L,-15.625,-0.511135360320799,63
6,L,-7.8125,-0.5527232647906125,64
6,L,0.0,-0.5890473183370009,65
6,L,7.8125,-0.6141166153429343,64
6,L,15.625,-0.6355158658136639,63
6,L,23.4375,-0.6585099094963693,62
6,L,31.25,-0.678327941916728,61
6,L,39.0625,-0.6862936377969647,60
6,L,46.875,-0.6930831770443285,59
6,L,54.6875,-0.6986595884735689,58
6,L,62.5,-0.6971654647829005,57
6,L,70.3125,-0.6881065336901401,56
6,L,78.125,-0.671691178728148,55
6,L,85.9375,-0.6497008707542018,54
6,L,93.75,-0.6186569525966271,53
6,L,101.5625,-0.5775405356445933,52
6,L,109.375,-0.5290366333635989,51
6,L,117.1875,-0.47008695491488983,50
6,L,125.0,-0.4022760676177735,49
6,L,132.8125,-0.3540288437972833,48
6,L,140.625,-0.300752927713606,47
6,L,148.4375,-0.2357659932475418,46
6,L,156.25,-0.15415447007030775,45
6,L,164.0625,-0.06606160698179589,44
6,L,171.875,0.021910627770551507,43
6,L,179.6875,0.12237711740661192,42
6,L,187.5,0.22347842597694598,41
6,L,195.3125,0.3271773001491845,40
6,L,203.125,0.4226255181574494,39
6,L,210.9375,0.5239744750412154,38
6,L,218.75,0.6132276506059825,37
6,L,226.5625,0.6969687885343575,36
6,L,234.375,0.7842305305009916,35
6,L,242.1875,0.825266493054784,34
6,L,250.0,0.8746604862684831,33
7,R,-250.0,-0.8557491551647872,32
7,R,-242.1875,-0.8563450542583603,33
7,R,-234.375,-0.877487151870722,34
7,R,-226.5625,-0.8892577604373726,35
7,R,-218.75,-0.8916455563471106,36
7,R,-210.9375,-0.8847089158619884,37
7,R,-203.125,-0.8772084321373578,38
7,R,-195.3125,-0.8678906588578607,39
7,R,-187.5,-0.8775744069061858,40
7,R,-179.6875,-0.8768021341552706,41
7,R,-171.875,-0.8603759477484099,42
7,R,-164.0625,-0.8763292895700666,43
7,R,-156.25,-0.8651238432860119,44
7,R,-148.4375,-0.6391052497787295,45
7,R,-140.625,-0.48932709626503745,46
7,R,-132.8125,-0.36829653719913535,47
7,R,-125.0,-0.2674076393361367,48
7,R,-117.1875,-0.18550616531432382,49
7,R,-109.375,-0.11205407253103822,50
7,R,-101.5625,-0.01775680575673315,51
7,R,-93.75,0.04158922141196814,52
7,R,-85.9375,0.09787025463864242,53
7,R,-78.125,0.16533186438853328,54
7,R,-70.3125,0.23296452139267862,55
7,R,-62.5,0.3025476399868764,56
7,R,-54.6875,0.3716522832038089,57
7,R,-46.875,0.44104511196408325,58
7,R,-39.0625,0.5112168006458492,59
7,R,-31.25,0.5652074867439527,60
7,R,-23.4375,0.6107501334056524,61
7,R,-15.625,0.6479741827390076,62
7,R,-7.8125,0.6654634284070122,63
7,R,0.0,0.6850633948359718,64
7,R,7.8125,0.6810596296874779,63
7,R,15.625,0.6694082535249772,62
7,R,23.4375,0.6576016661572833,61
7,R,31.25,0.6394799675156038,60
7,R,39.0625,0.6223001583034908,59
7,R,46.875,0.6045679195587269,58
7,R,54.6875,0.5755432796566863,57
7,R,62.5,0.5404960695464128,56
7,R,70.3125,0.5012771139363094,55
7,R,78.125,0.4810038382516939,54
7,R,85.9375,0.4660785357616001,53
7,R,93.75,0.44077999084767905,52
7,R,101.5625,0.4058142910610743,51
7,R,109.375,0.38563376984623626,50
7,R,117.1875,0.3407324439765285,49
7,R,125.0,0.298860791604065,48
7,R,132.8125,0.24534186869589764,47
7,R,140.625,0.18197697158675752,46
7,R,148.4375,0.11232531540183273,45
7,R,156.25,0.05412891411418393,44
7,R,164.0625,-0.018339745454580527,43
7,R,171.875,-0.1323102857713505,42
7,R,179.6875,-0.23014512898982442,41
7,R,187.5,-0.3090702182075929,40
7,R,195.3125,-0.4083583434436249,39
7,R,203.125,-0.5100185823831077,38
7,R,210.9375,-0.5927310364198982,37
7,R,218.75,-0.6805693188615949,36
7,R,226.5625,-0.7256226296661725,35
7,R,234.375,-0.7868309693746444,34
7,R,242.1875,-0.8196444870102729,33
7,R,250.0,-0.8067996447920232,32
8,L,-250.0,0.5027625777731877,25
8,L,-242.1875,0.603750251707418,26
8,L,-234.375,0.6667914516054594,27
8,L,-226.5625,0.732033860670784,28
8,L,-218.75,0.7286106469253909,29
8,L,-210.9375,0.6732751346638033,30
8,L,-203.125,0.6362705034522883,31
8,L,-195.3125,0.5970009770742153,32
8,L,-187.5,0.5767737392651119,33
8,L,-179.6875,0.5916267148827993,34
8,L,-171.875,0.5386637918083019,35
8,L,-164.0625,0.545043959862,36
8,L,-156.25,0.5028003014563893,37
8,L,-148.4375,0.5471004212890224,38
8,L,-140.625,0.3342255425434787,39
8,L,-132.8125,0.054962963872274256,40
8,L,-125.0,-0.06353508745665717,41
8,L,-117.1875,-0.1695574686630431,42
8,L,-109.375,-0.2544877086429198,43
8,L,-101.5625,-0.3452140892525742,44
8,L,-93.75,-0.4055500026564347,45
8,L,-85.9375,-0.4564372454478841,46
8,L,-78.125,-0.4900759729027536,47
8,L,-70.3125,-0.5329477973829772,48
8,L,-62.5,-0.55412964921622,49
8,L,-54.6875,-0.5935272753886511,50
8,L,-46.875,-0.6136808306970069,51
8,L,-39.0625,-0.6478005996356665,52
8,L,-31.25,-0.6698882017764817,53
8,L,-23.4375,-0.666811025453651,54
8,L,-15.625,-0.653497690789521,55
8,L,-7.8125,-0.6371901075685185,56
8,L,0.0,-0.622222626157635,57
8,L,7.8125,-0.6028993376699497,56
8,L,15.625,-0.5761290295032703,55
8,L,23.4375,-0.5473585738534908,54
8,L,31.25,-0.5519562162160465,53
8,L,39.0625,-0.5574776183797626,52
8,L,46.875,-0.5607144627496736,51
8,L,54.6875,-0.5550995399914207,50
8,L,62.5,-0.5326473071196675,49
8,L,70.3125,-0.4964682350969936,48
8,L,78.125,-0.45531394456408825,47
8,L,85.9375,-0.40725502275684167,46
8,L,93.75,-0.358930737679517,45
8,L,101.5625,-0.31047544256821996,44
8,L,109.375,-0.25023948537182794,43
8,L,117.1875,-0.17571362480004712,42
8,L,125.0,-0.11656032696049064,41
8,L,132.8125,-0.04936492504126551,40
8,L,140.625,0.03365815333354651,39
8,L,148.4375,0.12110531719604194,38
8,L,156.25,0.21249610539809996,37
8,L,164.0625,0.3087416318347357,36
8,L,171.875,0.4168587736420509,35
8,L,179.6875,0.5280941540352808,34
8,L,187.5,0.6105644697010333,33
8,L,195.3125,0.6860829143150949,32
8,L,203.125,0.7614499787521581,31
8,L,210.9375,0.8154949971127714,30
8,L,218.75,0.8652946452202209,29
8,L,226.5625,0.8926534486794463,28
8,L,234.375,0.8814549479090807,27
8,L,242.1875,0.8874427574505735,26
8,L,250.0,0.8306310007143268,25
9,R,-250.0,-0.699186475987566,29
9,R,-242.1875,-0.7367709793755637,30
9,R,-234.375,-0.7657323874427989,31
9,R,-226.5625,-0.7792234705119936,32
9,R,-218.75,-0.7935562361720726,33
9,R,-210.9375,-0.8213348180991612,34
9,R,-203.125,-0.8327296429270661,35
9,R,-195.3125,-0.8423494790899742,36
9,R,-187.5,-0.7963150662846457,37
9,R,-179.6875,-0.759686236768562,38
9,R,-171.875,-0.7215896873111792,39
9,R,-164.0625,-0.6939824529394898,40
9,R,-156.25,-0.651948770042115,41
9,R,-148.4375,-0.6171456107608356,42
9,R,-140.625,-0.5815127893761998,43
9,R,-132.8125,-0.536365996134004,44
9,R,-125.0,-0.48277477744071445,45
9,R,-117.1875,-0.4321665501146629,46
9,R,-109.375,-0.3637081672379534,47
9,R,-101.5625,-0.288025039228909,48
9,R,-93.75,-0.18280874546168,49
9,R,-85.9375,-0.08295481313106,50
9,R,-78.125,0.017176380216643753,51
9,R,-70.3125,0.1322282087674121,52
9,R,-62.5,0.24766670836443697,53
9,R,-54.6875,0.36311911977262745,54
9,R,-46.875,0.4708082363727171,55
9,R,-39.0625,0.5583667285158544,56
9,R,-31.25,0.6432200928528881,57
9,R,-23.4375,0.7245435963098233,58
9,R,-15.625,0.7826404711790959,59
9,R,-7.8125,0.8348184221332785,60
9,R,0.0,0.8530928176840534,61
9,R,7.8125,0.8696355102641882,60
9,R,15.625,0.8666820523235624,59
9,R,23.4375,0.8588935335869202,58
9,R,31.25,0.8307058938349697,57
9,R,39.0625,0.7968487107369142,56
9,R,46.875,0.7557049603797306,55
9,R,54.6875,0.701933044433477,54
9,R,62.5,0.6381686387951018,53
9,R,70.3125,0.5705015981993378,52
9,R,78.125,0.48672753329391194,51
9,R,85.9375,0.3909878491373304,50
9,R,93.75,0.27533703820021355,49
9,R,101.5625,0.19613191824551662,48
9,R,109.375,0.1200444756883065,47
9,R,117.1875,0.024518531615274525,46
9,R,125.0,-0.075319605503082,45
9,R,132.8125,-0.17862994515767308,44
9,R,140.625,-0.28359974112257114,43
9,R,148.4375,-0.37165592059898017,42
9,R,156.25,-0.4630725535716381,41
9,R,164.0625,-0.5597203472873723,40
9,R,171.875,-0.6333500764433032,39
9,R,179.6875,-0.7063051131770807,38
9,R,187.5,-0.7288576079435132,37
9,R,195.3125,-0.7616673178185792,36
9,R,203.125,-0.7682271580296853,35
9,R,210.9375,-0.7531729656450519,34
9,R,218.75,-0.7301303563851382,33
9,R,226.5625,-0.6850893068788645,32
9,R,234.375,-0.6342268672433744,31
9,R,242.1875,-0.5736864256000813,30
9,R,250.0,-0.5081833856185807,29
10,L,-250.0,0.6655673542597805,33
10,L,-242.1875,0.7359281311834701,34
10,L,-234.375,0.8091374834508306,35
10,L,-226.5625,0.8358131592553693,36
10,L,-218.75,0.8840114506247975,37
10,L,-210.9375,0.903430221785149,38
10,L,-203.125,0.9250538453957212,39
10,L,-195.3125,0.922977569630797,40
10,L,-187.5,0.9276819967627262,41
10,L,-179.6875,0.9188253925394074,42
10,L,-171.875,0.905263577320712,43
10,L,-164.0625,0.8968206376214292,44
10,L,-156.25,0.7811103294282865,45
10,L,-148.4375,0.7130815206852998,46
10,L,-140.625,0.5132240164799696,47
10,L,-132.8125,0.3709376845069155,48
10,L,-125.0,0.2643183462268127,49
10,L,-117.1875,0.1700106705297932,50
10,L,-109.375,0.07296081919321341,51
10,L,-101.5625,-0.012388412454407496,52
10,L,-93.75,-0.08734525487660141,53
10,L,-85.9375,-0.1732498886681711,54
10,L,-78.125,-0.2507479494139488,55
10,L,-70.3125,-0.3219981144013174,56
10,L,-62.5,-0.38572525011639125,57
10,L,-54.6875,-0.4388240767257224,58
10,L,-46.875,-0.49168548258316763,59
10,L,-39.0625,-0.5208020693862437,60
10,L,-31.25,-0.5567422069423323,61
10,L,-23.4375,-0.5930498915176244,62
10,L,-15.625,-0.6137632578549628,63
10,L,-7.8125,-0.6315273437501353,64
10,L,0.0,-0.6471433631810436,65
10,L,7.8125,-0.6506357069787742,64
10,L,15.625,-0.6522198466153456,63
10,L,23.4375,-0.6551697585409584,62
10,L,31.25,-0.6556111838096644,61
